ng_0,ng_1,ng_2,ng_3,ng_4,ng_5,ng_6,ng_7,ng_8,ng_9,ng_10,ng_11,ng_12,ng_13,ng_14,ng_15,ng_16,ng_17,ng_18,ng_19,ng_20,ng_21,ng_22,ng_23,ng_24,ng_25,ng_26,ng_27,ng_28,ng_29,ng_30,ng_31,ng_32,ng_33,ng_34,ng_35,ng_36,ng_37,ng_38,ng_39,ng_40,ng_41,ng_42,ng_43,ng_44,ng_45,ng_46,ng_47,ng_48,ng_49,ng_50,ng_51,ng_52,ng_53,ng_54,ng_55,ng_56,ng_57,ng_58,ng_59,ng_60,ng_61,ng_62,ng_63,ng_64,ng_65,ng_66,ng_67,ng_68,ng_69,ng_70,ng_71,ng_72,ng_73,ng_74,ng_75,ng_76,ng_77,ng_78,ng_79,ng_80,ng_81,ng_82,ng_83,ng_84,ng_85,ng_86,ng_87,ng_88,ng_89,ng_90,ng_91,ng_92,ng_93,ng_94,ng_95,ng_96,ng_97,ng_98,ng_99
1.0595406075238438,-0.19375357306797103,0.3918826750645344,-0.18789165733371946,-0.1913402911584493,-0.15199941487400515,-0.07641791588768632,-0.06610473934675566,0.11585840627927912,-0.07772275773676758,0.10331999284989227,0.32950754357184536,-0.007747553229404177,-0.1357719528066215,-0.1778880362258268,-0.01616971496085564,-0.10350954538927483,-0.06148499184102948,-0.035841314662404845,-0.05328646746575122,-0.06702704147103003,0.06487357423847857,-0.022773874319209752,0.04978929073602955,-0.01446226823068402,-0.18382820130518215,-0.056983047994643495,0.0195965584179487,0.00341494000486401,0.03342741518218608,-0.18717938093056055,0.20332370897346885,0.0333076300457822,-0.06573854490400859,-0.005272256785128457,-0.036221073911676636,-0.077786525848026,-0.16630692747031237,-0.09640778283090363,0.002824974154321805,-0.0009793268349637648,0.028935512838842638,0.02134147201015758,-0.077814220551474,-0.09378011079356587,-0.020659446494236344,-0.05154676622369376,-0.09208155815497843,-0.08046198575967146,-0.07326575378791463,-0.13576596892530599,-0.10553649221756965,-0.017491464364338023,-0.03865652713824959,-0.05400598641661212,-0.025867996118456457,0.08925767084693617,0.04000579690628071,0.020138114153743218,0.030817306227258826,0.08515949702428757,-0.09570641315463264,0.06973250790317628,-0.023584112954185128,-0.04948039872096912,-0.07451832009841268,-0.03347916525487599,-0.09836760372306903,-0.0922107773040486,0.0043251679795752295,-0.03678337375345126,-0.014457624326945046,-0.021844095763314062,0.03598076902711389,0.041649682713122894,-0.008095305385643558,-0.002622366404034201,0.015071932442481612,-0.07811829448369367,0.0306297580150001,0.046803701916475655,0.08284758612928372,-0.0784227304085455,-0.009651560729668288,-0.021230803754657225,-0.06326909808236197,0.02304120280926434,-0.04941865557800792,0.011407485149220024,0.0042657447550167125,0.01914963768220404,-0.0032096677243449844,0.006736052987376867,-0.03380599746782143,0.03547489243844322,-0.015201139006357216,0.05077964810198692,0.02620272209378405,-0.013719587107211903,-0.00943642840358704
1.0907655571162433,-0.23661486015052735,0.07321072747085612,-0.10299527111810665,0.012935965158769977,0.15768258251395215,0.1454536161027503,-0.1369998043007774,0.22419268615958415,0.18470655163537045,0.10152187237399908,-0.2084467111654312,0.0026556532407977576,-0.009165754281626078,-0.1109722282570118,0.12648054960221852,-0.05264390144906885,0.2525309579192442,-0.013654088485154751,0.08055292382414658,0.17844567240581555,0.24196733010811686,-0.025483667345711176,0.05543587014030609,0.1087063847279049,0.02419450924419012,0.13704901405310974,0.02052735565635907,0.09193383999905246,-0.0329259354275756,-0.020736910280192877,-0.07675543756020478,-0.1863062156191505,0.055448315269878805,-0.034480409423701605,-0.04998582206923162,-0.11849544924159201,-0.01966907283938443,0.0980176814318013,0.03928758450242522,0.0007050473694439191,0.12249177213681126,-0.09487442437499854,0.036677520929134545,0.01119348330114564,-0.030970951145954818,-0.019572018216799127,-0.021363628087543055,-0.11234011727155618,0.032731615379351806,0.01779475754714909,0.14143175384908488,-0.1190054986017573,-0.023716557981809955,-0.001252832228533562,-0.014817876116822387,-0.02493694610338676,0.07409975972011273,-0.06589642806913344,-0.07831266131926266,0.05323847677249541,-0.07501282263720652,0.028342965869552733,-0.03741160510793701,-0.12298743545066872,0.10224303432950209,-0.10768133732489209,0.03578006651421885,-0.038766406442324194,0.016258451485904473,-0.037491504181461556,0.015380451789514367,0.03327161609796728,0.0685385598012524,0.05301068429424164,-0.14920355416763567,-0.02873134909417447,-0.09380021696099407,0.017102230023873788,-0.029774004995211687,0.06605466452054842,-0.002775639147091589,-0.05782565609854502,-0.018169689614172212,-0.011392163058512487,0.02691821397611148,-0.01887899234832227,0.02550690613048847,0.037213577113335304,-0.05286935201014586,-0.03359682198527462,0.04748839180258912,0.045161296164825754,0.002302715555951291,0.0646614931461822,-0.020320247059588313,0.004086887963347401,-0.021703719424146176,-0.022033546827978555,0.02468954214036478
1.079441620371425,-0.02447455797653257,0.309495607437075,-0.15734060901822952,-0.1830800649325649,0.038538663327740086,-0.13059558983368538,0.13278262211952424,0.07731640996712355,-0.14134285424479723,0.15061314572179396,0.028097364665446593,0.13042294211868363,-0.15329443009701035,0.04599197472710481,-0.1739098949444754,0.016138236613759124,-0.005306601100241794,0.004608676786895042,-0.06712407135869507,-0.06330198128105584,-0.061451182759767714,-0.17540686341902845,0.11536549454614795,0.028090487258976567,0.055142668797743634,0.006257854839789344,-0.24254646609286457,-0.027170603467423473,0.009892817600815848,0.024599461782142243,0.007210045363676586,0.11282490835096397,0.12395541368512702,-0.14728303823425698,-0.07139318856495667,0.017580879993063535,-0.007757177036000479,0.04821043249635012,0.025314969396085574,0.012194548096779133,-0.0922049181275223,-0.21685747720221918,-0.006555439557922996,0.03125115779510182,0.03494670551800054,0.09362203739993952,0.15788036071468783,0.06082714580690887,0.028422581104761046,0.10612530454514972,0.004987107312475353,0.0013341584492465998,-0.014613940812492981,-0.1362115206194709,0.06356818048716976,0.07874176048004344,-0.028063650865938122,0.04444607829451113,0.2586152715172392,-0.15725162990773464,0.10249163373463946,0.12072670075530735,0.058298334338943485,-0.014880158649877571,-0.030927645718573503,-0.03587227020133089,0.09216899205407006,-0.08706814717804154,-0.049275890885058356,0.00955803326302038,0.10358179430595812,-0.029090448402153555,0.0060830259545752935,-0.012010908815482732,-0.05604184645826485,-0.05581321338930072,0.04294493751800049,-0.016679685071022618,0.05575734780770625,0.02237216305186611,0.029228725636132977,-0.018025786200476283,0.026855125979168653,-0.012575275882405198,-0.022070084641126492,0.08439908343636862,-0.012465019451058528,-0.06548886682720297,0.018704068103015024,0.01717196810371955,-0.020082388495380226,-0.02371374616794638,0.009325580404477812,-0.020061240882996653,-0.04985200482525862,-0.012540718347629102,0.06092299668984229,0.006693921814565587,-0.018969544566228222
1.097360208082669,-0.24200352578884243,0.1772958659803047,-0.1423347008806013,-0.23403358348666345,0.1174756835985988,0.02337905655741493,0.04893531701145263,0.030736989759724366,-0.05221255021504949,0.03729986285461812,-0.0623433155011351,0.04481178141606014,-0.039859144626098145,-0.14176606691454588,0.12054410400449535,-0.08352733434295168,0.19208219006940425,0.011983208606917425,0.1088732198640353,-0.1529111156935379,0.022826470379933683,0.1659855660514824,0.09904113317982008,-0.006006986836493361,-0.05739671645913029,-0.017941432657469565,0.050273328079974464,-0.09733264136381392,0.06417192835539613,-0.023038401993939143,-0.018635620300588043,-0.26038731786209524,0.19649056792596178,-0.05541710051974989,-0.10219152844549424,0.08349178304272394,0.07927984869808317,-0.005518499347003511,0.12788336336367517,0.04591190875142922,-0.017587724621980192,-0.16951996697867475,-0.030047100149005825,0.017331999403264867,0.11024314415752659,0.019249383497379504,0.03493421633776521,-0.10713543588630327,-0.18488323197679132,-0.014941230804407738,-0.07398916852272062,-0.01959951784453488,0.047163808138745995,-0.048466759434926565,-0.08873776263919071,0.11222672691970495,-0.0407554423284375,-0.053110261497047985,0.06022024908658807,0.0008843637501842576,0.028803045262996697,-0.08519529942587838,-0.036084495951692726,0.021366973908607124,-0.09235061974520724,0.04392020492140128,0.11075453723530203,0.11207098953603602,-0.09947812035071053,0.05384793922873235,0.009774726264459518,0.08379628422124133,-0.04733175264348562,-0.10072945782782426,-0.027878436856019012,0.03490078609114938,-0.062092359334623974,0.0352895952973496,0.012494577246645353,-0.06715469137386622,0.008821676153419677,0.09467815557576237,0.02359836987847272,-0.03190024311250129,0.03466765017017749,-0.07341506457715749,0.023989014991333425,-0.02228749230112416,0.04058208207363837,-0.06526650885578322,0.07137395185250117,0.08859857119409331,-0.047075840589455555,0.0783524744508641,0.029195407037192127,-0.019271419777702616,-0.011237708520016591,-0.008827047534330064,-0.011220502128704686
1.0405595681278637,0.08226704259020946,0.5017053467769982,-0.12773494144856729,0.19704255676820423,0.08991407110705353,0.11393757679324078,-0.0883345932995695,0.04022148856863545,0.11742608684514035,0.03562644645543021,0.12509272090307944,-0.06280846028570268,-0.10581807664899623,0.14168865019701743,0.027836043578893375,0.04500422171014494,0.08791103419818408,0.149458840080103,0.3082298565382968,0.23694127063472634,0.23563469307550147,-0.2206240639502219,-0.10013217406937747,-0.17580575683727737,-0.007278383928140645,-0.058931592903584795,-0.008906164219630119,-0.030431754307363737,-0.06976946101333978,-0.00247366186427595,-0.11347779079413782,0.004733212560121903,-0.0796265141561147,-0.06874821112499913,0.09373765196514075,-0.030673069494725126,-0.10472546505659101,-0.014449049124552957,0.029371229759110194,-0.06802682979711153,0.1531509261789321,0.1099392239866459,-0.03211677954600642,-0.03288545285162019,0.03008607032756576,0.022924656074277138,0.04821958333644705,-0.012315295577799994,-0.0007609884017276396,0.006589561518081356,-0.004581931979761068,0.011124466009728428,-0.010757354570255397,0.05947091076712975,-0.013429097126253571,-0.07019850365131707,0.0196126857985299,-0.05209154860258171,0.017778410110974755,-0.01522401877666886,0.015727482222749965,-0.02912064202709677,-0.07931102458650809,0.022529010211621854,0.00024322535848000492,0.04499578262718362,0.015044242396761357,0.05051384173835555,0.07569961567997881,0.014986593399408893,-0.058255666014608826,-0.07636946013531405,0.050613524563653894,-0.0378745672032762,0.04009420790876756,-0.014289511038543054,-0.022346635138669996,-0.053937010260443584,-0.02147524334565631,0.023171822111721717,0.01071483960852346,-0.05256611774531299,0.0060023295229055355,-0.048962516239171396,-0.03285133599668529,-0.022948950786627995,-0.004497771342358463,0.024733709566589733,0.004549054551444335,0.025212265705090258,0.005584481892077166,0.07126114598227239,0.020432839806883346,0.006406815628897558,-0.006731142616303193,0.0067802892816172045,-0.02406574251936348,0.002390144666297333,-0.014309278694840532
1.0065350813301552,-0.03644060327658841,0.6005859598038907,-0.021615083531056054,0.08167212364650668,0.3254305928749952,-0.05797486842141549,0.08748370471271935,-0.1282401116642751,0.0002894406205329854,-0.11628383954981751,0.4180773763528649,0.02740902217078337,0.009433224906232196,-0.03340220692899924,0.08750376499991916,0.02737276262412505,-0.022788557517876926,-0.011623254519636089,0.006554524963245119,0.021365038897063725,-0.09148761257052561,-0.09122896077410343,0.0049423629824402555,0.055475609572547296,-0.15582575323772155,0.10463472078421669,-0.14973566321234144,0.040081710989608776,0.021182906410789362,0.011918906339242077,0.052521701679754625,0.06016055619637428,0.011114175048537941,0.07734190548772206,0.006258742122605643,0.006201965842485458,0.01762127584396834,0.008023438122116863,0.030143508301410896,0.04215941942752728,-0.027385800005079522,-0.033947724670329624,0.00762936755330558,0.11806667538887224,-0.06755778189805237,-0.08828377906520508,0.027900195772965337,0.02518801531816846,0.06230668631868925,-0.01559384794451033,0.009228420764453635,-0.12033224196654935,-0.08370787006666786,0.03295594852023355,0.05414345043294869,0.08245769223311299,0.08029275408393904,-0.006536065800295882,-0.08867826009049046,0.023393286693436918,0.022382573255718234,-0.04677917849360923,-0.017788861732169918,0.109948639208815,-0.0743965630638251,-0.02477813439787321,-0.05364671876563898,0.03428799875662533,0.048688775644729704,-0.07690608054008824,0.09121727905441247,0.10028394513681108,0.0899773551454074,-0.010555851185957955,0.023328116635014044,-0.06617218122948462,0.011036938806485638,0.014570979922109055,-0.002305201882517212,0.07302834952984769,0.026197370165291122,0.028999851675982635,-0.016357402036481308,0.06344656511583777,-0.021688459625662102,0.006162441441444523,-0.007414102876817975,0.09313298501147864,-0.0018328943039380703,0.062383038068655826,0.003057760394878942,0.0170315717026381,0.003985450319968168,-0.03474000973132626,0.06548337574746917,0.013012677303167372,-0.04093724427170554,-0.005259601760565003,-0.02817720326840059
1.0251150424312532,0.07557792058411338,0.422114605126999,-0.0342556796634108,0.2900249672564151,0.007414613368231096,0.03697406876376362,0.1000420441879297,0.07066935061089068,0.03040969141060952,-0.2413254447238581,-0.2815114031785579,-0.02997621046712041,-0.050991963834357,-0.08893744336541433,-0.017472338894884216,0.0017174073026319226,-0.2780278931036621,-0.1585950806806027,0.09756640226740625,-0.13405231056352104,0.05549619068821273,-0.005390810062445229,-0.09905725024715603,0.15944214162708883,0.028469171165331784,0.0014545518983840426,0.10230339212801033,-0.04471312525342548,0.03556191826588203,0.05283490427286536,-0.04747256442161209,0.06652297544568911,-0.1026350952678,0.06970411015833114,0.1534783149821804,0.021057910311353706,-0.05153652787846537,-0.10601642450657711,0.0775857867122063,-0.001034982492474546,0.008944439887214687,-0.0626526862764758,0.07006095022921424,0.14829014088506481,0.04111182719355874,-0.05300461710956134,0.05864216496542209,-0.05631668886556652,0.055242826289873356,-0.02921213576308972,-0.03327362609412621,0.03231816383053923,0.05630549479049122,0.21970977663233632,-0.076449560953485,0.03530558942828435,-0.0019296464053908634,0.010464074422333396,0.009722715207395665,-0.06003107540345527,0.0876145681002632,-0.07220697578661532,-0.008304167952971314,-0.06316677146173186,-0.05676141839108974,-0.16008726887534724,-0.002301336703963578,-0.023596707779600743,-0.028168666364388917,0.007940299304547293,-0.10482457228156747,0.06322316892860642,-0.011405931332167288,-0.04245054669190354,0.09432322013752999,-0.026076843420371656,0.03652375263440015,-0.030792731462290925,-0.026150502574639127,0.038594534609163685,-0.03238466907433811,-0.07652564046429038,-0.040348274414552,-0.053983365238859965,0.030467608470011016,-0.021104431515806415,0.08582860042328877,-0.013585475724508885,0.008453226921668668,-0.08356723693485915,0.0750801892852073,-0.057034829662912304,-0.08744847316264819,-0.011908227003415492,-0.026510448148404146,-0.07237384802397137,0.018254004044631126,0.029230672090643645,0.0041349384913144105
1.0119975710505693,-0.15888817490800133,0.44588755983065975,0.025715507226689475,0.3019257550847006,0.10302918216876425,0.08580721916211555,-0.2385588144817952,-0.001537343989167362,0.10510868264186325,0.042729966212438054,-0.18089830339065058,-0.05929947197179565,-0.12937832468238125,-0.11932076927189356,0.09333716826938664,0.03526481010760918,0.2559159153791421,-0.17499844347567628,0.0460634045231845,0.10380357126886088,-0.018598108783050613,0.1460867739096659,0.15336025546839127,0.19056428305155035,-0.0921893278707583,0.18767291777521594,-0.06584487987082781,-0.020103595136741256,-0.1987886986117255,-0.06547714684329231,-0.058615156440103997,-0.03711010780345784,0.02205982632749562,-0.031364974475185395,-0.07505174524661358,-0.09720815499104057,0.1385988939052576,0.028141760086285522,0.061432292518037106,-0.011148887341818367,0.06497826111244814,0.11676799537710655,0.10628357845813065,-0.024412478105281573,0.07303255566962377,-0.058453467791928906,0.05107314238482116,-0.032643215415424524,0.06808355362958413,-0.06171026271505412,0.03444728648033252,0.030864538794715464,-0.13416724725711546,-0.036606302528250534,0.00508213680821063,0.0026578413371242835,-0.00018879708476444036,-0.025015457642499427,0.004308283166517358,0.036945958242897405,-0.08523643348877355,0.08929877676001802,-0.02830945871196045,-0.03656556584711133,-0.02624469300314318,0.07764804029644991,0.09486268611671055,-0.014236530247013282,-0.004653105008916154,0.04357644672164686,0.03452139827604183,-0.04129653412553117,-0.043868131376413946,-0.021946389055041562,-0.06416191477653797,-0.0505630080474631,0.05149350527940258,0.06470737873648935,0.049441266145139655,0.03099816829506736,-0.08643132131782509,-0.010131581717176315,0.01308688217527348,0.007396164133218864,0.0036627602396102216,0.03226895141710162,-0.017321154901739567,-0.015516463582673177,-0.04599122238734384,0.017018184316176473,-0.014229514466766265,-0.008081061203879965,-0.03951479407725408,0.04084525870582106,-0.0034749342032350822,0.02593965018929507,-0.0050634670043544,-0.039150425522908025,-0.034748441360045776
1.0290043173804786,-0.19315592777556992,0.4360437431817289,-0.12301180831992084,-0.23720560570705995,-0.13105182554592032,-0.08917893731544005,-0.05325627740741877,-0.14034434809359353,-0.3464344816638507,0.06461788917080916,-0.04107400535926442,0.0542173788630173,-0.10740014753789644,-0.25010536849879506,0.06183468827160298,0.05224260297614745,0.17149965988692978,0.09360186662874684,0.07638707321837342,0.18217480171894782,-0.15222605128023675,0.050702736629008115,0.06163835223085048,0.03721491252725787,-0.11336763778700917,0.027506346350164038,-0.1918761336352274,-0.08162913571120207,-0.1942156171851517,0.015626042956912643,0.017951743661779894,0.03964217359888944,-0.12481652923513274,-0.04074379499804214,0.08891581402863864,-0.14744258783768024,0.05305334575136775,-0.025452278706908485,0.039687698154631995,-0.06423146729721357,0.05904956073329188,0.11114463340898506,0.002055288970533877,0.037359637868351205,0.014827424203809812,0.010667265805207396,-0.005934483182999595,-0.00629610202768953,0.07702259454249535,0.019893945951416976,0.020460275664915525,-0.05755817185587437,-0.02641326915157703,-0.07506197573827715,-0.00869729642720603,0.02021152966286701,0.05404919169216584,0.014049203577888969,-0.015866066745687572,0.08149546862368544,0.08291515922693886,0.026842358199151876,-0.0016870411535742959,-0.05221728265756474,-0.08107257987510266,0.04409023956058405,-0.012353244213308509,0.07805317638198005,-0.03742890539728292,0.0025478626529781808,-0.01072395793044381,0.012776092097497731,0.007958278426450914,0.06061648570954865,0.12214141647890518,0.011224746743627272,-0.028123561122456734,0.0591836724578178,-0.04157882297808031,0.0789896449120508,0.015235462368299098,0.027569232590035797,-0.011291801617046765,-0.06085104756959537,-0.06624991042598488,-0.010069170584088329,0.0012103973623692908,0.018416461239285208,-0.0027720947570752516,0.028502423290610403,-0.007582263203527579,0.01302611756549372,-0.04275263890306029,0.022889209022743988,-0.002869090835653592,-0.005848293693613348,-0.006529245247157582,0.029335930029584737,-0.007733280318419104
1.034447904954978,-0.24654422557489492,0.17696069370705336,-0.18908476619596207,-0.1535298582810365,-0.12141765029378754,0.0019347732294353536,0.20878141800744696,-0.2544458900946373,-0.14062730634371357,-0.05734642028675816,-0.11144194877829956,-0.18149380782643484,-0.02469298672424605,0.09967330525830755,-0.09018830074107231,-0.03256100059025252,0.15181152624765212,-0.12945564287340702,-0.0602773642253043,-0.04407016211843955,-0.04444707514202084,-0.2624355745272737,-3.28056942754092e-05,-0.008475004150121328,-0.13466739543870995,-0.07591034220143891,-0.042214341106812145,0.28925995878334493,-0.051026143674521726,0.09594226775520386,-0.2091794492390408,0.04166706203540189,-0.08146293546711157,0.18024117541562332,-0.1148176039171611,0.006556049365670653,0.034155896353165884,0.025709735664654655,-0.14005619502771952,-0.0819902160083904,-0.04384458559841128,-0.068316439566209,-0.017447033426265503,-0.07184943801856188,0.11004311971745732,-0.05361508772132764,0.03791161991154954,0.01121172232028527,-0.11962692603444733,0.04819579334422605,-0.08755837027378506,0.01339958085577464,0.03948469742353057,-0.09170617243942537,-0.07952692655785062,0.1517083684933076,-0.030231866267668155,0.01763590380294928,-0.13514212230444467,-0.006072755279086669,-0.08053434288739243,0.017864156935498962,0.01980569251489242,0.047526081833566464,0.016604438434010573,0.03558015193066957,0.045808197234558284,0.02394379276431229,0.04677255660035366,0.01880084109740773,-0.0717802153417992,-0.12986080437034236,-0.009066839775472013,0.11638155741996012,-0.02176707455997136,-0.036926631512810885,0.006738677921686827,-0.07774692749663892,-0.025607487907591993,-0.008163031477292136,-0.013078998356096634,0.06661365447873473,0.021071363174851837,0.013742350622922908,-0.013861536097515982,0.01728708548395423,0.03753828559095386,0.0262548620871983,0.03222735243057144,-0.037645650859625276,0.03619408682166614,0.008553475847388435,-0.00895064668620983,0.027568383520949917,0.01894036633800929,-0.033185808179405835,-0.055479952659975365,0.008359660267015118,0.03396529940371411
